Citation	wID	1830	1837	1840	1841	1879	1920	1981	2013
1 Nephi 7:14	8.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:14	9	soon	soon	soon	soon	soon	soon	soon	soon
1 Nephi 7:14	9.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:14	10	to	to	to	to	to	to	to	to
1 Nephi 7:14	10.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:14	11	strive	strive	strive	strive	strive	strive	strive	strive
1 Nephi 7:14	11.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:14	12	with	with	with	with	with	with	with	with
1 Nephi 7:14	12.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:14	13	them	them	them	them	them	them	them	them
1 Nephi 7:14	13.01	;	;	;	;	;	;	;	;
1 Nephi 7:14	13.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:14	14	for	for	for	for	for	for	for	for
1 Nephi 7:14	14.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:14	15	behold	behold	behold	behold	behold	behold	behold	behold
1 Nephi 7:14	15.01	,	,	,	,	∅	,	,	,
1 Nephi 7:14	15.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:14	16	they	they	they	they	they	they	they	they
1 Nephi 7:14	16.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:14	17	have	have	have	have	have	have	have	have
1 Nephi 7:14	17.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:14	18	rejected	rejected	rejected	rejected	rejected	rejected	rejected	rejected
1 Nephi 7:14	18.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:14	19	the	the	the	the	the	the	the	the
1 Nephi 7:14	19.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:14	20	prophets	prophets	prophets	prophets	prophets	prophets	prophets	prophets
1 Nephi 7:14	20.01	,	,	,	,	,	,	,	,
1 Nephi 7:14	20.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:14	21	and	and	and	and	and	and	and	and
1 Nephi 7:14	21.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:14	22	Jeremiah	Jeremiah	Jeremiah	Jeremiah	Jeremiah	Jeremiah	Jeremiah	Jeremiah
1 Nephi 7:14	22.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:14	23	have	have	have	have	have	have	have	have
1 Nephi 7:14	23.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:14	24	they	they	they	they	they	they	they	they
1 Nephi 7:14	24.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:14	25	cast	cast	cast	cast	cast	cast	cast	cast
1 Nephi 7:14	25.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:14	26	into	into	into	into	into	into	into	into
1 Nephi 7:14	26.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:14	27	prison	prison	prison	prison	prison	prison	prison	prison
1 Nephi 7:14	27.01	.	.	.	.	.	.	.	.
1 Nephi 7:14	27.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:14	28	And	And	And	And	And	And	And	And
1 Nephi 7:14	28.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:14	29	they	they	they	they	they	they	they	they
1 Nephi 7:14	29.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:14	30	have	have	have	have	have	have	have	have
1 Nephi 7:14	30.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:14	31	sought	sought	sought	sought	sought	sought	sought	sought
1 Nephi 7:14	31.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:14	32	to	to	to	to	to	to	to	to
1 Nephi 7:14	32.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:14	33	take	take	take	take	take	take	take	take
1 Nephi 7:14	33.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:14	34	away	away	away	away	away	away	away	away
1 Nephi 7:14	34.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:14	35	the	the	the	the	the	the	the	the
1 Nephi 7:14	35.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:14	36	life	life	life	life	life	life	life	life
1 Nephi 7:14	36.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:14	37	of	of	of	of	of	of	of	of
1 Nephi 7:14	37.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:14	38	my	my	my	my	my	my	my	my
1 Nephi 7:14	38.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:14	39	father	father	father	father	father	father	father	father
1 Nephi 7:14	40	,	,	∅	,	∅	,	,	,
1 Nephi 7:14	40.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:14	41	insomuch	insomuch	insomuch	insomuch	insomuch	insomuch	insomuch	insomuch
1 Nephi 7:14	41.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:14	42	that	that	that	that	that	that	that	that
1 Nephi 7:14	42.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:14	43	they	they	they	they	they	they	they	they
1 Nephi 7:14	43.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:14	44	have	have	have	have	have	have	have	have
1 Nephi 7:14	44.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:14	45	driven	driven	driven	driven	driven	driven	driven	driven
1 Nephi 7:14	45.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:14	46	him	him	him	him	him	him	him	him
1 Nephi 7:14	46.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:14	47	out	out	out	out	out	out	out	out
1 Nephi 7:14	47.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:14	48	of	of	of	of	of	of	of	of
1 Nephi 7:14	48.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:14	49	the	the	the	the	the	the	the	the
1 Nephi 7:14	49.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:14	50	land	land	land	land	land	land	land	land
1 Nephi 7:14	50.01	.	.	.	.	.	.	.	.
1 Nephi 7:15	1	Now	Now	Now	Now	Now	Now	Now	Now
1 Nephi 7:15	1.01	,	∅	∅	∅	∅	∅	∅	∅
1 Nephi 7:15	1.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:15	2	behold	behold	behold	behold	behold	behold	behold	behold
1 Nephi 7:15	2.01	,	,	,	,	,	,	,	,
1 Nephi 7:15	2.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:15	3	I	I	I	I	I	I	I	I
1 Nephi 7:15	3.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:15	4	say	say	say	say	say	say	say	say
1 Nephi 7:15	4.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:15	5	unto	unto	unto	unto	unto	unto	unto	unto
1 Nephi 7:15	5.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:15	6	you	you	you	you	you	you	you	you
1 Nephi 7:15	6.01	,	,	,	,	,	∅	∅	∅
1 Nephi 7:15	6.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:15	7	that	that	that	that	That	that	that	that
1 Nephi 7:15	7.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:15	8	if	if	if	if	if	if	if	if
1 Nephi 7:15	8.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:15	9	ye	ye	ye	ye	ye	ye	ye	ye
1 Nephi 7:15	9.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:15	10	will	will	will	will	will	will	will	will
1 Nephi 7:15	10.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:15	11	return	return	return	return	return	return	return	return
1 Nephi 7:15	11.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:15	12	unto	unto	unto	unto	unto	unto	unto	unto
1 Nephi 7:15	12.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:15	13	Jerusalem	Jerusalem	Jerusalem	Jerusalem	Jerusalem	Jerusalem	Jerusalem	Jerusalem
1 Nephi 7:15	13.01	,	,	,	,	,	∅	∅	∅
1 Nephi 7:15	13.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:15	14	ye	ye	ye	ye	ye	ye	ye	ye
1 Nephi 7:15	14.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:15	15	shall	shall	shall	shall	shall	shall	shall	shall
1 Nephi 7:15	15.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:15	16	also	also	also	also	also	also	also	also
1 Nephi 7:15	16.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:15	17	perish	perish	perish	perish	perish	perish	perish	perish
1 Nephi 7:15	17.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:15	18	with	with	with	with	with	with	with	with
1 Nephi 7:15	18.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:15	19	them	them	them	them	them	them	them	them
1 Nephi 7:15	19.01	.	.	.	.	.	.	.	.
1 Nephi 7:15	19.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:15	20	And	And	And	And	And	And	And	And
1 Nephi 7:15	20.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:15	21	now	now	now	now	now	now	now	now
1 Nephi 7:15	21.01	,	,	,	,	,	,	,	,
1 Nephi 7:15	21.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:15	22	if	if	if	if	if	if	if	if
1 Nephi 7:15	22.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:15	23	ye	ye	ye	ye	ye	ye	ye	ye
1 Nephi 7:15	23.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:15	24	have	have	have	have	have	have	have	have
1 Nephi 7:15	24.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:15	25	choice	choice	choice	choice	choice	choice	choice	choice
1 Nephi 7:15	25.01	,	,	,	,	,	,	,	,
1 Nephi 7:15	25.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:15	26	go	go	go	go	go	go	go	go
1 Nephi 7:15	26.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:15	27	up	up	up	up	up	up	up	up
1 Nephi 7:15	27.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:15	28	to	to	to	to	to	to	to	to
1 Nephi 7:15	28.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:15	29	the	the	the	the	the	the	the	the
1 Nephi 7:15	29.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:15	30	land	land	land	land	land	land	land	land
1 Nephi 7:15	30.01	,	,	,	,	,	,	,	,
1 Nephi 7:15	30.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:15	31	and	and	and	and	and	and	and	and
1 Nephi 7:15	31.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:15	32	remember	remember	remember	remember	remember	remember	remember	remember
1 Nephi 7:15	32.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:15	33	the	the	the	the	the	the	the	the
1 Nephi 7:15	33.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:15	34	words	words	words	words	words	words	words	words
1 Nephi 7:15	34.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:15	35	which	which	which	which	which	which	which	which
1 Nephi 7:15	35.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:15	36	I	I	I	I	I	I	I	I
1 Nephi 7:15	36.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:15	37	speak	speak	speak	speak	speak	speak	speak	speak
1 Nephi 7:15	37.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:15	38	unto	unto	unto	unto	unto	unto	unto	unto
1 Nephi 7:15	38.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:15	39	you	you	you	you	you	you	you	you
1 Nephi 7:15	39.01	,	,	,	,	,	,	,	,
1 Nephi 7:15	39.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:15	40	that	that	that	that	that	that	that	that
1 Nephi 7:15	40.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:15	41	if	if	if	if	if	if	if	if
1 Nephi 7:15	41.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:15	42	ye	ye	ye	ye	ye	ye	ye	ye
1 Nephi 7:15	42.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:15	43	go	go	go	go	go	go	go	go
1 Nephi 7:15	43.01	,	,	,	,	∅	∅	∅	∅
1 Nephi 7:15	43.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:15	44	ye	ye	ye	ye	ye	ye	ye	ye
1 Nephi 7:15	44.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:15	45	will	will	will	will	will	will	will	will
1 Nephi 7:15	45.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:15	46	also	also	also	also	also	also	also	also
1 Nephi 7:15	46.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:15	47	perish	perish	perish	perish	perish	perish	perish	perish
1 Nephi 7:15	47.01	;	;	;	;	;	;	;	;
1 Nephi 7:15	47.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:15	48	for	for	for	for	for	for	for	for
1 Nephi 7:15	48.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:15	49	thus	thus	thus	thus	thus	thus	thus	thus
1 Nephi 7:15	49.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:15	50	the	the	the	the	the	the	the	the
1 Nephi 7:15	50.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:15	51	spirit	spirit	spirit	spirit	Spirit	Spirit	Spirit	Spirit
1 Nephi 7:15	51.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:15	52	of	of	of	of	of	of	of	of
1 Nephi 7:15	52.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:15	53	the	the	the	the	the	the	the	the
1 Nephi 7:15	53.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:15	54	Lord	Lord	Lord	Lord	Lord	Lord	Lord	Lord
1 Nephi 7:15	54.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:15	55	constraineth	constraineth	constraineth	constraineth	constraineth	constraineth	constraineth	constraineth
1 Nephi 7:15	55.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:15	56	me	me	me	me	me	me	me	me
1 Nephi 7:15	56.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:15	57	that	that	that	that	that	that	that	that
1 Nephi 7:15	57.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:15	58	I	I	I	I	I	I	I	I
1 Nephi 7:15	58.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:15	59	should	should	should	should	should	should	should	should
1 Nephi 7:15	59.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:15	60	speak	speak	speak	speak	speak	speak	speak	speak
1 Nephi 7:15	60.01	.	.	.	.	.	.	.	.
1 Nephi 7:16	1	And	And	And	And	And	And	And	And
1 Nephi 7:16	1.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:16	2	it	it	it	it	it	it	it	it
1 Nephi 7:16	2.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:16	3	came	came	came	came	came	came	came	came
1 Nephi 7:16	3.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:16	4	to	to	to	to	to	to	to	to
1 Nephi 7:16	4.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:16	5	pass	pass	pass	pass	pass	pass	pass	pass
1 Nephi 7:16	5.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:16	6	that	that	that	that	that	that	that	that
1 Nephi 7:16	6.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:16	7	when	when	when	when	when	when	when	when
1 Nephi 7:16	7.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:16	8	I	I	I	I	I	I	I	I
1 Nephi 7:16	8.01	,	,	,	,	,	,	,	,
1 Nephi 7:16	8.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:16	9	Nephi	Nephi	Nephi	Nephi	Nephi	Nephi	Nephi	Nephi
1 Nephi 7:16	9.01	,	,	,	,	,	,	,	,
1 Nephi 7:16	9.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:16	10	had	had	had	had	had	had	had	had
1 Nephi 7:16	10.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:16	11	spoken	spoken	spoken	spoken	spoken	spoken	spoken	spoken
1 Nephi 7:16	11.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:16	12	these	these	these	these	these	these	these	these
1 Nephi 7:16	12.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:16	13	words	words	words	words	words	words	words	words
1 Nephi 7:16	13.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:16	14	unto	unto	unto	unto	unto	unto	unto	unto
1 Nephi 7:16	14.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:16	15	my	my	my	my	my	my	my	my
1 Nephi 7:16	15.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:16	16	brethren	brethren	brethren	brethren	brethren	brethren	brethren	brethren
1 Nephi 7:16	16.01	,	,	,	,	,	,	,	,
1 Nephi 7:16	16.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:16	17	they	they	they	they	they	they	they	they
1 Nephi 7:16	17.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:16	18	were	were	were	were	were	were	were	were
1 Nephi 7:16	18.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:16	19	angry	angry	angry	angry	angry	angry	angry	angry
1 Nephi 7:16	19.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:16	20	with	with	with	with	with	with	with	with
1 Nephi 7:16	20.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:16	21	me	me	me	me	me	me	me	me
1 Nephi 7:16	21.01	.	.	.	.	.	.	.	.
1 Nephi 7:16	21.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:16	22	And	And	And	And	And	And	And	And
1 Nephi 7:16	22.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:16	23	it	it	it	it	it	it	it	it
1 Nephi 7:16	23.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:16	24	came	came	came	came	came	came	came	came
1 Nephi 7:16	24.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:16	25	to	to	to	to	to	to	to	to
1 Nephi 7:16	25.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:16	26	pass	pass	pass	pass	pass	pass	pass	pass
1 Nephi 7:16	26.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:16	27	that	that	that	that	that	that	that	that
1 Nephi 7:16	27.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:16	28	they	they	they	they	they	they	they	they
1 Nephi 7:16	28.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:16	29	did	did	did	did	did	did	did	did
1 Nephi 7:16	29.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:16	30	lay	lay	lay	lay	lay	lay	lay	lay
1 Nephi 7:16	30.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:16	31	their	their	their	their	their	their	their	their
1 Nephi 7:16	31.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:16	32	hands	hands	hands	hands	hands	hands	hands	hands
1 Nephi 7:16	32.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:16	33	upon	upon	upon	upon	upon	upon	upon	upon
1 Nephi 7:16	33.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:16	34	me	me	me	me	me	me	me	me
1 Nephi 7:16	34.01	;	—	—	—	—	,	,	,
1 Nephi 7:16	34.02	⌴	∅	∅	∅	∅	⌴	⌴	⌴
1 Nephi 7:16	35	for	for	for	for	for	for	for	for
1 Nephi 7:16	35.01	,	∅	∅	∅	∅	∅	∅	∅
1 Nephi 7:16	35.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:16	36	behold	behold	behold	behold	behold	behold	behold	behold
1 Nephi 7:16	36.01	,	,	,	,	,	,	,	,
1 Nephi 7:16	36.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:16	37	they	they	they	they	they	they	they	they
1 Nephi 7:16	37.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:16	38	were	were	were	were	were	were	were	were
1 Nephi 7:16	38.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:16	39	exceeding	exceeding	exceeding	exceeding	exceeding	exceeding	exceedingly	exceedingly
1 Nephi 7:16	39.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:16	40	wroth	wroth	wroth	wroth	wroth	wroth	wroth	wroth
1 Nephi 7:16	40.01	;	—	—	—	—	,	,	,
1 Nephi 7:16	40.02	⌴	∅	∅	∅	∅	⌴	⌴	⌴
1 Nephi 7:16	41	and	and	and	and	and	and	and	and
1 Nephi 7:16	41.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:16	42	they	they	they	they	they	they	they	they
1 Nephi 7:16	42.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:16	43	did	did	did	did	did	did	did	did
1 Nephi 7:16	43.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:16	44	bind	bind	bind	bind	bind	bind	bind	bind
1 Nephi 7:16	44.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:16	45	me	me	me	me	me	me	me	me
1 Nephi 7:16	45.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:16	46	with	with	with	with	with	with	with	with
1 Nephi 7:16	46.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:16	47	cords	cords	cords	cords	cords	cords	cords	cords
1 Nephi 7:16	47.01	,	,	,	,	,	,	,	,
1 Nephi 7:16	47.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:16	48	for	for	for	for	for	for	for	for
1 Nephi 7:16	48.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:16	49	they	they	they	they	they	they	they	they
1 Nephi 7:16	49.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:16	50	sought	sought	sought	sought	sought	sought	sought	sought
1 Nephi 7:16	50.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:16	51	to	to	to	to	to	to	to	to
1 Nephi 7:16	51.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:16	52	take	take	take	take	take	take	take	take
1 Nephi 7:16	52.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:16	53	away	away	away	away	away	away	away	away
1 Nephi 7:16	53.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:16	54	my	my	my	my	my	my	my	my
1 Nephi 7:16	54.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:16	55	life	life	life	life	life	life	life	life
1 Nephi 7:16	55.01	,	,	,	,	,	,	,	,
1 Nephi 7:16	55.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:16	56	that	that	that	that	that	that	that	that
1 Nephi 7:16	56.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:16	57	they	they	they	they	they	they	they	they
1 Nephi 7:16	57.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:16	58	might	might	might	might	might	might	might	might
1 Nephi 7:16	58.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:16	59	leave	leave	leave	leave	leave	leave	leave	leave
1 Nephi 7:16	59.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:16	60	me	me	me	me	me	me	me	me
1 Nephi 7:16	60.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:16	61	in	in	in	in	in	in	in	in
1 Nephi 7:16	61.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:16	62	the	the	the	the	the	the	the	the
1 Nephi 7:16	62.01	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
1 Nephi 7:16	63	wilderness	wilderness	wilderness	wilderness	wilderness	wilderness	wilderness	wilderness
1 Nephi 7:16	63.01	,	,	,	,	∅	∅	∅	∅
1 Nephi 7:16	63.02	⌴	⌴	⌴	⌴	⌴	⌴	⌴	⌴
